qst_deliver_message|Vie viesti {s13}lle
; qst_deliver_message_text|{s9} asked you to take a message to {s13}. {s13} was at {s4} when you were given this quest.
qst_deliver_message_to_enemy_lord|Vie viesti {s13}lle
; qst_deliver_message_to_enemy_lord_text|{s9} asked you to take a message to {s13} of {s15}. {s13} was at {s4} when you were given this quest.
qst_raise_troops|Kouluta {reg1} {s14}
; qst_raise_troops_text|{s9} asked you to raise {reg1} {s14} and bring them to {him/her}.
qst_escort_messenger|Saata viestinviejä {s14}n
qst_escort_messenger_text|Ei mitään
qst_hunt_down_fugitive|Jäljitä {s4}
; qst_hunt_down_fugitive_text|{s9} asked you to hunt down the fugitive named {s4}. He is currently believed to be at {s3}.
qst_bring_back_runaway_serfs|Tuo takaisin karanneet orjat
; qst_bring_back_runaway_serfs_text|{s9} asked you to bring back the three groups of runaway slaves back to {s2}. He said all three groups must be running away in the direction of {s3}.
qst_follow_spy|Seuraa vakoojaa tapaamiseen
; qst_follow_spy_text|{s11} asked you to follow the spy that will leave {s12}. You must be careful not to be seen by the spy during his travel, or else he may get suspicious and turn back. Once the spy meets with his accomplice, you are to ambush and capture them and bring them both back to {s11}.
qst_capture_enemy_hero|Vangitse vihollisten komentaja
qst_capture_enemy_hero_text|{s11} pyysi sinua vangitsemaan vihollisen komentajan.
qst_lend_companion|Lainaa seuralaistasi {s3} {s9}lle
; qst_lend_companion_text|{s9} asked you to lend your companion {s3} to him for a week.
qst_capture_prisoners|Tuo vihollisten vankeja
; qst_capture_prisoners_text|{s9} wanted you to bring him {reg1} enemy prisoners.
qst_investigate_fangorn|Tutki Puuparta
; qst_investigate_fangorn_text|{s9} asked you to find out what is going on in the Fangorn forest, and to report back.
qst_capture_troll|Vangitse peikko
; qst_capture_troll_text|{s9} asked you to bring back a savage troll for use in his army.
qst_kill_troll|Lopeta räyhäävä peikko
; qst_kill_troll_text|{s9} asked you to free {s13} from the menace of a Troll raging in its outskirts.
qst_mirkwood_sorcerer|Tapa velho Synkmetsässä
; qst_mirkwood_sorcerer_text|Galadriel's power to defend Lothlorien has been undermined by the foul rituals of a sorcerer of Dol Guldur.  Though he is a mortal, he represents a great threat to the Elves. Search for him in Mirkwood forest, not far from Dol Guldur itself. Use stealth to prevent the alarm from being raised as there will be only one opportunity to defeat him.
; qst_find_lost_spears|Find the lost spears of king Bladorthin
; qst_find_lost_spears_text|{s9} asked you to find the lost spears dwarves once made for king Bladorthin. You have to ask the dwarves permission to search for the spears in the depths of the Lonely Mountain.
qst_defend_village|Puolusta kylää
qst_raid_village|Ryöstä kylä
qst_destroy_scout_camp|Tuhoa tiedustelijaleiri
qst_rescue_prisoners|Pelasta {reg1} vangit
qst_rescue_prisoners_text|{s9} haluaa sinun pelastavan {reg1} vangit.
qst_scout_enemy_town|Tiedustele vihollisten kaupunkia
qst_scout_enemy_town_text|{s9} pyysi sinua tiedustelemaan {s13} ympärillä.
qst_dispatch_scouts|Tuhoa tiedustelijaseurue
; qst_dispatch_scouts_text|{s9} asked you to dispatch a scout party near {s13}.
; qst_eliminate_patrols|Eliminate {reg1} Enemy Parties
; qst_eliminate_patrols_text|{s9} asked you to eliminate {reg1} {s13} enemy parties.
; qst_lend_surgeon|Lend Your Surgeon {s3} to {s1}
; qst_lend_surgeon_text|Lend your experienced surgeon {s3} to {s1}.
qst_follow_army|Seuraa {s9}n armeijaa
qst_follow_army_text|Ei mitään
qst_report_to_army|Ilmoittaudu {s13}lle
qst_report_to_army_text|Ei mitään
; qst_deliver_cattle_to_army|Deliver {reg3} units of food to {s13}
qst_deliver_cattle_to_army_text|Ei mitään
; qst_join_siege_with_army|Join the Siege of {s14}
qst_join_siege_with_army_text|Ei mitään
; qst_scout_waypoints|Scout {s13}, {s14} and {s15}
qst_scout_waypoints_text|Ei mitään
qst_move_cattle_herd|Liikuta {s12} {s13}n
; qst_move_cattle_herd_text|The Elder of {s10} asked you to move some {s12} to {s13}.
qst_escort_merchant_caravan|Saata tarvikevaunu {s8}n
; qst_escort_merchant_caravan_text|Escort the supply train to {s8} and speak to them when near.
; qst_deliver_wine|Deliver {reg5} Units of {s6} to {s4}
; qst_deliver_wine_text|The {s9} of {s3} asked you to deliver {reg5} units of {s6} to {s4} in 7 days.
qst_troublesome_bandits|Tuhoa harmilliset menninkäiset
; qst_troublesome_bandits_text|The {s9} of {s4} asked you to hunt down the troublesome goblins in the vicinity of the town.
qst_deal_with_looters|Hoitele heimoörkit
; qst_deal_with_looters_text|The Elder of {s4} has asked you to deal with several bands of tribal orcs around {s4}.
; qst_deal_with_night_bandits|Deal with Night Bandits
; qst_deal_with_night_bandits_text|The Elder of {s14} has asked you to deal with night bandits at {s14}.
; qst_deliver_food|Supply {s3} with {reg5} Units of food
; qst_deliver_food_text|The {s9} of {s3} asked you to bring him {reg5} units of food in 10 days.
; qst_deliver_iron|Supply {s3} with {reg5} Units of {s6}
; qst_deliver_iron_text|The {s9} of {s3} asked you to bring him {reg5} units of {s6}.
qst_tld_introduction|Mene ryhmäsi johtajalle.
qst_tld_introduction_text|Ei mitään
; qst_treebeard_kill_orcs|Defeat the tree-chopping orc party
; qst_treebeard_kill_orcs_text|Treebeard wants you find and defeat the orcs cutting down trees in Fangorn.
qst_oath_of_vengeance|Koston vala
; qst_oath_of_vengeance_text|Enraged by the death of {s1}, you have sworn an oath of vengeance upon the forces of {s2}. You must now destroy as many of the armies of {s2} as possible in the coming days. You are keenly aware that your followers have witnessed this oath and you do not wish to become known as an oathbreaker. An orgy of bloodletting must now begin!
; qst_deliver_gift|Deliver a {s4} of {s1} from {s2} to {s3}
; qst_deliver_gift_text|You have requested to deliver a {s4} of {s1} to {s3} from {s2}.
; qst_ring_hunters|Ring Hunters
; qst_ring_hunters2|Ring Hunters - Completed
; qst_deliver_message_hobbit|Concerning Hobbits
qst_blank_quest_01|Puolusta pakolaisia
qst_blank_quest_02|Hoitele pakolaiset
qst_blank_quest_03|Meritaistelu
qst_blank_quest_04|Tapa {s35} {s6} {s7}
qst_blank_quest_05|Tapa {s35} {s36} joukot.
; qst_blank_quest_06|Defeat {s35} in battle.









qst_blank_quest_16|Vahvistuskeskus
qst_blank_quest_17|Peittoa {reg22} {s6} taisteluissa




qst_guardian_party_quest|Rautapihan viimeinen asema
qst_quests_end|Etsinnän loppu
qst_quests_end_text|.
