qst_deliver_message|{s13}에게 메시지 전달
qst_deliver_message_text|{s9}이 당신에게 이 메시지를 {s13}에게 전달하라는 임무를 주었다. {s13}은 이 임무를 받을쯤에 {s4}에 있을것이다
qst_deliver_message_to_enemy_lord|{s13}에게 메시지 전달
qst_deliver_message_to_enemy_lord_text|{s9}이 당신에게 이 메시지를 {s15}의 {s13}에게 전달하라는 임무를 주었다. {s13}은 이 임무를 받을쯤에 {s4}에 있을것이다
qst_raise_troops|{reg1}를 {s14}명 모아라
qst_raise_troops_text|{s9}가 {reg1}를 {s14}명 훈련 시켜 {그/그녀}에게 인도하길 요청했다.
qst_escort_messenger|{s14}까지 전령 호위하기
qst_escort_messenger_text|없음
qst_hunt_down_fugitive|{s4}를 추적하여 잡기
qst_hunt_down_fugitive_text|{s9}은 {s4}이름을 가진 탈주자를 추적하라고 말한다. 그는 지금 {s3}에 있는 걸로 안다.
qst_bring_back_runaway_serfs|탈출노예 잡아오기
qst_bring_back_runaway_serfs_text|{s9}가 세 무리의 도망 노예들을 {s2}로 잡아 오기를 요청했다. 노예들은 {s3} 방향으로 도망칠 것이라 한다.
qst_follow_spy|스파이를 접선장소까지 미행하시오
qst_follow_spy_text|{s11}이 {s12}을 떠나는 스파이를 미행할 것을 요청했다. 미행이 발각되면 스파이는 수상히 여겨 돌아갈 것이다. 스파이가 공범과 만나면 그들을 급습해, 생포하여 {s11}로 데려와야 한다.
qst_capture_enemy_hero|적 지휘관을 생포하라
qst_capture_enemy_hero_text|{s11}가 적 지휘관을 생포하길 요청했다.
qst_lend_companion|동료 {s3}을 {s9}에게 빌려주기
qst_lend_companion_text|{s9}는 당신의 동료 {s3}을 한 주동안 빌려주기를 요청했다.
qst_capture_prisoners|{reg1} 포로를 데려오십시오
qst_capture_prisoners_text|{s9}이 {reg1} 적 포로를 잡아오길 요청했다.
qst_investigate_fangorn|팡고른 숲을 조사하라
qst_investigate_fangorn_text|{s9}는 당신이 팡고른 숲에서 일어나는 일들을 조사하고, 보고하길 요청했다.
qst_capture_troll|트롤 생포
qst_capture_troll_text|{s9}는 그의 군대에 사용할 수 있도록 사나운 트롤을 가져오라고 지시한다.
qst_kill_troll|성난 트롤을 처치해라.
qst_kill_troll_text|{s9}이 {s13}를 위협하는 교외의 성난 트롤을 처리해 주길 요청했다.
qst_mirkwood_sorcerer|어둠숲의 마술사 처치
