qst_deliver_message|ส่งสาสน์ให้ {s13}
qst_deliver_message_text|{s9} ขอคุณให้ส่งสาสน์ให้ {s13} {s13} อยู่ที่ {s4} ระหว่างคุณได้รับเควส
qst_deliver_message_to_enemy_lord|ส่งสาสน์ให้ {s13}
qst_deliver_message_to_enemy_lord_text|{s9} ขอให้คุณส่งข้อความไปที่ {s13} หรือ {s15} {s13} อยู่ที่ {s4} เมื่อคุณได้รับภารกิจนี้
qst_raise_troops|ยกทัพ {reg1} {s14}
qst_raise_troops_text|{s9} ขอให้คุณเลี้ยง {reg1} {s14} และนำไปที่ {เขา/เธอ}
qst_escort_messenger|คุ้มกันผู้ส่งสารไปที่ {s14}
qst_escort_messenger_text|ไม่มี
qst_hunt_down_fugitive|ไล่ล่า {s4}
qst_hunt_down_fugitive_text|{s9} ขอให้คุณตามล่าผู้ลี้ภัยที่ชื่อ {s4} ปัจจุบันเชื่อว่าเขาอยู่ที่ {s3}
qst_bring_back_runaway_serfs|เอาทาสที่หนีกลับคืน
qst_bring_back_runaway_serfs_text|{s9} ขอให้คุณนำทาสทั้งสามกลุ่มที่หลบหนีกลับมาที่ {s2} เขาบอกว่าทั้งสามกลุ่มจะต้องวิ่งหนีไปทาง {s3}
qst_follow_spy|ตามสายลับในการประชุม
qst_follow_spy_text|{s11} ขอให้คุณติดตามสายลับที่จะออกไป {s12} คุณต้องระมัดระวังไม่ให้สายลับเห็นในระหว่างการเดินทางของเขา มิฉะนั้น เขาอาจจะสงสัยและหันหลังกลับ เมื่อสายลับพบกับผู้สมรู้ร่วมคิด คุณจะต้องซุ่มโจมตีและจับพวกเขาและนำพวกเขาทั้งสองกลับมาที่ {s11}
qst_capture_enemy_hero|จับนายพลศัตรู
qst_capture_enemy_hero_text|{s11} ขอให้คุณไปจับกุมผู้บัญชาการศัตรู
qst_lend_companion|ให้ยืมสหายของคุณ {s3} ถึง {s9}
qst_lend_companion_text|{s9} ขอให้คุณยืมสหายของเขา {s3} เป็นเวลาหนึ่งสัปดาห์
qst_capture_prisoners|นำ {reg1} นักโทษศัตรู
qst_capture_prisoners_text|{s9} ต้องการให้คุณนำ {reg1} นักโทษของศัตรูมาให้เขา
qst_investigate_fangorn|สำรวจป่า Fangorn
qst_investigate_fangorn_text|{s9} ขอให้คุณค้นหาสิ่งที่เกิดขึ้นในป่า Fangorn และรายงานกลับ
qst_capture_troll|จับตัว Troll
qst_capture_troll_text|{s9} ขอให้คุณนำ Troll ป่าเถื่อนกลับมาใช้ในกองทัพของเขา
qst_kill_troll|ส่ง Troll ที่บ้าคลั่ง
qst_kill_troll_text|{s9} ขอให้คุณปลดปล่อย {s13} จากการคุกคามของ Troll ที่บ้าคลั่งในเขตชานเมือง
qst_mirkwood_sorcerer|สังหารพ่อมดในป่า Mirkwood 
