qst_deliver_message|Dostavi poruku  za {s13}
qst_deliver_message_text|{s9} je zatražio  da odneseš poruku za {s13}. {s13} je bio kod {s4} kada si dobio ovaj zadatak.
qst_deliver_message_to_enemy_lord|Dostavi poruku  za {s13}
qst_deliver_message_to_enemy_lord_text|{s9} je zatražio  da odneseš poruku za {s13} od {s15}. {s13} je bio kod {S4} kada si dobio ovaj zadatak.
qst_raise_troops|Podigni {reg1} {s14}
qst_raise_troops_text|{s9} je tražio da podignete {reg1} {s14} i da ih dovedete njemu.
qst_escort_messenger|Isprati glasnika prema {s14}
qst_escort_messenger_text|Nijedan
qst_hunt_down_fugitive|Ulovi {s4}
qst_hunt_down_fugitive_text|{s9} je zatražio da uhvatiš bjegunca koji se zove {s4}. Vjerojatna trenutna lokcija je {s3}.
qst_bring_back_runaway_serfs|Dovedi natrag odbjegle robove
qst_bring_back_runaway_serfs_text|{s9} je  zatražio da dovedeš  tri grupe odbjeglih robova natrag k {s2}. Rekao je kako sve tri grupe bježe  u smjeru {s3}.
qst_follow_spy|Slijedi  špijuna na sastanak
qst_follow_spy_text|{s11}  je zatražio  da pratiš  špijuna  koji će napustiti {s12}. Moraš biti oprezan kako te špijun ne bi vidio za vrijeme svog puta, inače bi mogao postati sumnjičav i vratiti se nazad. Jednom kad se špijun sastane sa svojim suradnikom, trebaš ih uhvatiti u zasjedi i zarobiti ih, te ih dovesti natrag k {s11}.
qst_capture_enemy_hero|Zarobi neprijateljskog  zapovijednika
qst_capture_enemy_hero_text|{s11} je zatražio od tebe da uhvatiš neprijateljskog zapovijednika.
qst_lend_companion|Posudi svog suradnika {s3} {s9}
qst_lend_companion_text|{s9}  je zatražio da mu posudiš svog suradnika {s3} na tjedan dana
qst_capture_prisoners|Dovedi {reg1} neprijateljske zarobljenike
qst_capture_prisoners_text|{s9} je želio da mu dovedeš {reg1} neprijateljske zarobljenike.
qst_investigate_fangorn|Istraži Fangorn
qst_investigate_fangorn_text|{s9}  je zatražio da otkriješ što se zbiva u Fangornskoj šumi, te da mu povratno javiš.
