qst_deliver_message|给{s13}送一封信
qst_deliver_message_text|{s9}希望你给{s13}送一封信。你接受任务时{s13}正位于{s4}。
qst_deliver_message_to_enemy_lord|给{s13}送一封信
qst_deliver_message_to_enemy_lord_text|{s9}希望你给隶属于{s15}的{s13}送信。你接受任务时{s13}正位于{s4}。
qst_raise_troops|在{s14}征{reg1}的税
qst_raise_troops_text|{s9}希望你在{s14}征{reg1}的税并带给他。
qst_escort_messenger|护送信使到{s14}
qst_escort_messenger_text|无
qst_hunt_down_fugitive|追捕{s4}
qst_hunt_down_fugitive_text|{s9}希望你去追捕名为{s4}的逃犯。根据报告他目前位于{s3}。
qst_bring_back_runaway_serfs|追回逃跑的奴隶
qst_bring_back_runaway_serfs_text|{s9}希望你把三队逃跑的奴隶带回{s2}。他说这三队人全都逃向{s3}。
qst_follow_spy|跟踪间谍至会面地点
qst_follow_spy_text|{s11}希望你跟踪将要离开{s12}的间谍。你必须小心不要在途中被间谍发现，否则他可能会产生怀疑并返回。一旦间谍和同伙会面，你需要伏击并抓获他们，然后一并带回{s11}。
qst_capture_enemy_hero|俘获一名敌方指挥官
qst_capture_enemy_hero_text|{s11}希望你俘获一名敌方指挥官。
qst_lend_companion|把你的同伴{s3}借给{s9}
qst_lend_companion_text|{s9}希望你把同伴{s3}借他一周。
qst_capture_prisoners|带来{reg1}名敌军俘虏
qst_capture_prisoners_text|{s9}希望你带给他{reg1}名敌军俘虏。
qst_investigate_fangorn|调查法贡森林
qst_investigate_fangorn_text|{s9}希望你探索法贡森林，调查之前究竟发生了什么，并且向他回报。
qst_capture_troll|俘获一只食人妖
qst_capture_troll_text|{s9}希望你带回一只残暴的食人妖以便军用
qst_kill_troll|解决狂暴的食人妖
qst_kill_troll_text|{s9}希望你解决{s13}近郊游荡着的一只狂暴的食人妖。
qst_mirkwood_sorcerer|杀死幽暗密林的巫师
qst_mirkwood_sorcerer_text|凯兰崔尔女士保护罗斯洛立安的魔法已经被多尔哥多邪恶巫师的亵渎仪式所破坏。尽管他只是凡人中的一员，但他对精灵们来说依旧是个巨大威胁。请在距离多尔哥多不远处的幽暗密林里搜索他。请注意保持隐秘行动以避免引起警报。你只有一次机会！
qst_find_lost_spears|寻找丢失的布拉多辛王长枪
qst_find_lost_spears_text|{s9}希望你去寻找丢失的布拉多辛王长枪，该长枪是孤山矮人为国王布拉多辛的部队打造，每柄长枪都拥有经过三次锻造的枪尖，柄上则镶着精雕细琢的黄金。你需要得到矮人的许可，去寻找深藏在孤山的深处的长枪。
qst_defend_village|保护村庄
qst_raid_village|掠夺村庄
qst_rescue_prisoners|营救{reg1}名囚犯
qst_rescue_prisoners_text|{s9}希望你去营救{reg1}名囚犯
qst_scout_enemy_town|侦察敌军城镇
qst_scout_enemy_town_text|{s9}希望你去侦察{s13}
qst_dispatch_scouts|派遣斥候
qst_dispatch_scouts_text|{s9}希望你向{s13}派遣一队斥候
qst_eliminate_patrols|消灭{reg1}名敌军
qst_eliminate_patrols_text|{s9}希望你消灭{reg1}名{s13}的士兵。
qst_lend_surgeon|将你部队中的外科医生{s3}借给{s1}
qst_lend_surgeon_text|将你部队中经验丰富的外科医生{s3}借给{s1}
qst_follow_army|跟随{s9}的军队
qst_follow_army_text|无
qst_report_to_army|向{s13}报告
qst_report_to_army_text|无
qst_deliver_cattle_to_army|将{reg3}单位的食物带给{s13}
qst_deliver_cattle_to_army_text|无
qst_join_siege_with_army|加入{s14}攻城战
qst_join_siege_with_army_text|无
qst_scout_waypoints|侦察{s13}，{s14}和{s15}
qst_scout_waypoints_text|无
qst_move_cattle_herd|带着{s12}前往{s13}
qst_move_cattle_herd_text|{s10}的长老希望你带这{s12}前往{s13}
qst_escort_merchant_caravan|护送补给队前往{s8}
qst_escort_merchant_caravan_text|护送补给队前往{s8}
qst_deliver_wine|给{s4}带{reg5}单位的{s6}
qst_deliver_wine_text|{s3}的{s9}希望你能在7天内带{reg5}单位的{s6}到{s4}。
qst_troublesome_bandits|追捕棘手的半兽人
qst_troublesome_bandits_text|{s4}的{s9}希望你在城镇附近追捕棘手的半兽人
qst_deal_with_looters|解决掉部落半兽人
qst_deal_with_looters_text|{s4}的长老希望你能解决掉位于{s4}附近的几队部落半兽人。
qst_deal_with_night_bandits|解决半兽人夜匪
qst_deal_with_night_bandits_text|{s14}的长老希望你能解决肆虐{s14}的半兽人夜匪
qst_deliver_food|向{s3}支援{reg5}单位的食物
qst_deliver_food_text|隶属于{s3}的{s9}希望你在10天内带给他{reg5}单位的食物。
qst_deliver_iron|向{s3}支援{reg5}单位的{s6}
qst_deliver_iron_text|隶属于{s3}的{s9}希望你带给他{reg5}单位的{s6}。
qst_tld_introduction|将魔多半兽人的消息带给指挥官
qst_tld_introduction_text|无
qst_treebeard_kill_orcs|击败半兽人伐木队
qst_treebeard_kill_orcs_text|树胡希望你找到并击败位于法贡森林的半兽人伐木队。
qst_oath_of_vengeance|复仇誓言
qst_oath_of_vengeance_text|{s1}的死亡彻底激怒了你，你赌咒发誓：你要向{s2}复仇，在外来的日子里你将尽可能多的消灭{s2}的军队。你很清楚你的跟随者是你复仇誓言的见证者，而且你不想成为破誓者。一个血腥复仇已经开始了！
qst_deliver_gift|从{s2}将{s1}的{s4}带给{s3}
qst_deliver_gift_text|你已经请求了从{s2}将{s1}的{s4}带给{s3}。
